X,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,103 pts LE smooth of B,103 pts LE smooth of C,103 pts LE smooth of D,103 pts LE smooth of E,103 pts LE smooth of F,103 pts LE smooth of G,103 pts LE smooth of H,103 pts LE smooth of I,103 pts LE smooth of J,103 pts LE smooth of K,103 pts LE smooth of L,103 pts LE smooth of M,103 pts LE smooth of N,103 pts LW smooth of O,103 pts LE smooth of P,103 pts LE smooth of Q,103 pts LE smooth of R,103 pts LE smooth of S,103 pts LE smooth of T,103 pts LE smooth of U,103 pts LE smooth of V,103 pts LE smooth of W,103 pts LE smooth of X,103 pts LE smooth of Y,103 pts LE smooth of Z
819.725,984.25,973.75,970.625,969.375,974.375,979.875,991.375,995.625,1000,1013.25,1018.31,1003.75,1005.25,1002,989.875,996.25,997.75,1005.75,1024.13,1031,1045.63,1034.13,1045.63,1030.5,1016.38,978.191139908086,972.218165826561,968.236546776557,965.662251740378,969.255211930429,976.197206916006,983.798167787113,992.598448893062,999.635178129047,1009.9780890461,1008.78933414979,1005.6764717053,1000.20188768825,989.853985144817,990.532314738981,993.596453051786,997.04471218933,1007.31349668806,1019.12242852783,1026.68226566541,1038.56776608992,1033.24712430982,1038.56776608992,1027.43958598597,1009.15900343288
819.992,978.625,971.75,960.25,963.75,968,970.25,977,988.375,1000.75,1013.75,1012.13,1001.38,997.125,992.375,986.375,988.125,990.375,1008.13,1020.38,1025.75,1036.88,1035.5,1036.88,1021.13,1010.88,977.905431649495,971.891464246941,967.732018581006,965.017658946236,968.642220193951,975.62528512953,983.328932445204,992.206682130044,999.337730446237,1009.93113533018,1008.7439479666,1005.47961606354,999.904334270814,989.326825940612,989.738957298084,992.7395756804,996.139887433307,1006.35682087811,1018.17839608713,1026.10095364137,1038.50138156605,1033.05097920919,1038.50138156605,1027.33646705763,1009.01381714603
820.259,979.125,971.5,969.75,959,972,976.625,983.875,998.75,1004.63,1021.63,1008.25,1008,996.625,996.375,994.375,995.125,1000.38,1005.75,1017.63,1029.63,1051.25,1037.38,1051.25,1031.25,1014.63,977.611382698027,971.560882853424,967.219023615966,964.376584981989,968.015053497509,975.02992401776,982.828833127897,991.781051077409,999.005567523142,1009.84129920163,1008.67231057331,1005.25574828493,999.583166025193,988.777454629242,988.92442138784,991.866591046527,995.21021809308,1005.35793017109,1017.18481870963,1025.47129919082,1038.39589589698,1032.81848612341,1038.39589589698,1027.20620256169,1008.84776677419
820.525,984.25,975.938,971.875,959.333,987.625,980.375,990.25,1009.38,1005.38,1017.13,1016.63,1018.88,1008.25,1000.25,998.875,1000.75,1007,1005.75,1016.88,1036.5,1049.75,1046.38,1049.75,1031.63,1018.88,977.311391291298,971.226853810518,966.700048744044,963.74138394427,967.376116220424,974.413814611246,982.300027198347,991.323872615309,998.64040050238,1009.7094850606,1008.57521242102,1005.0053417623,999.24022983378,988.209582076999,988.094137614751,990.981456415757,994.259579776697,1004.3223502788,1016.14591869124,1024.79407992999,1038.25023069638,1032.54916476558,1038.25023069638,1027.04776806817,1008.66095482802
820.792,985.125,980.375,983.625,959.667,970.375,981.375,991.875,999.75,1008.63,1019.13,1021.38,1009.13,1006.13,1005.5,999.5,1000.38,1003.25,1009.75,1026,1032.38,1045.38,1040.13,1045.38,1044.5,1019.13,977.004140664086,970.886801176071,966.171587794527,963.107583665428,966.720319804144,973.772673586342,981.738634793213,990.831115586701,998.239858437949,1009.53440487051,1008.4515759516,1004.7260569268,998.872979584187,987.618024384983,987.243257008924,990.077752533443,993.280565539299,1003.2436187695,1015.05382969194,1024.0618091135,1038.06124328193,1032.23969160915,1038.06124328193,1026.85824085108,1008.4510585675
821.059,981.75,971.875,960.625,960,961,969.875,981.875,981.25,998.25,1003.88,1005.13,997.375,990.125,993.75,977.375,983.25,978.875,989.375,1003,1023,1028.63,1023.63,1028.63,1019.13,1002.38,976.690986191305,970.541084313261,965.636330110212,962.476980185121,966.050088780984,973.109270739437,981.14719485495,990.304060499441,997.805061753831,1009.31702991711,1008.3011920503,1004.41911346821,998.48293369066,987.005646982083,986.37621071275,989.159454502921,992.27677447558,1002.12730358763,1013.91350400124,1023.27525019936,1037.82880346261,1031.89026297627,1037.82880346261,1026.63746694867,1008.2186913129
821.326,965.625,956,955.25,950,950.875,944,960.5,973.875,988.25,984.125,989.25,985.375,979.25,975.25,971.875,981.75,977.5,987.125,1002.25,1009.13,1023.13,1009.88,1023.13,1007,996.75,976.37194508098,970.188259557367,965.095322914774,961.848787864265,965.36576785174,972.424120209157,980.526236141438,989.74247101679,997.33610170724,1009.05808068821,1008.12303402411,1004.08501232077,998.070474589282,986.373127688215,985.49420816834,988.227188510808,991.248281862496,1000.97478341842,1012.72664561648,1022.43290015306,1037.55303218157,1031.50047041973,1037.55303218157,1026.3855870758,1007.96387651782
821.593,970.125,965.125,960.75,960,954.75,966.125,975.125,988.875,997.75,1004.13,1006,1000.13,989.875,985.5,973.25,986.5,985,997.5,1010.38,1011.38,1030.13,1025.25,1030.13,1010.25,1007.63,976.046682738768,969.826634922107,964.549186989443,961.222784383452,964.66729854515,971.717557195261,979.875375575407,989.145877677478,996.833363229689,1008.75775014884,1007.9159579524,1003.72389740961,997.635424939212,985.719689195038,984.598658315722,987.280997317893,990.194508024663,999.787072778515,1011.49445406922,1021.53327351777,1037.23367658906,1031.06947745157,1037.23367658906,1026.10236709177,1007.68518046288
821.86,974.375,974,956.875,966.125,956.375,969.125,980.375,988.75,997.125,1007.25,1001.38,1004.25,993,985.625,984.25,993.125,989.875,989.625,1001,1011.75,1033.25,1021.75,1033.25,1026,1009.38,975.7146167434,969.454542035287,963.998784678715,960.59854148153,963.954644390451,970.990130925165,979.194718588853,988.514694417918,996.297624958651,1008.41721041106,1007.67914014958,1003.3366862565,997.178243601018,985.046270417241,983.691663563305,986.320879041885,989.115464996274,998.565620993654,1010.21923570206,1020.57609702392,1036.87175526918,1030.59703837142,1036.87175526918,1025.78833063359,1007.38264057211
822.126,981.625,987.25,974.25,960.125,976.625,988,998.625,986.125,996.25,1027.75,1007.25,1020.25,1016.5,986.438,983.313,1006.38,1002.75,1017.88,1033.13,1013.81,1033.88,1050.25,1033.88,1043.25,1023.25,975.375824932528,969.072201061815,963.446300720614,959.97786600394,963.229860566368,970.244670995785,978.48638580144,987.851239150691,995.731752072013,1008.03879618163,1007.4121794378,1002.92550696441,996.700700699084,984.356454116491,982.777694783073,985.349779296454,988.014836337344,997.316070852359,1008.9074572277,1019.56542496877,1036.46923926848,1030.08421035312,1036.46923926848,1025.44493929077,1007.05726308664
822.393,963.875,974.875,962.125,954.125,957.375,971,972.875,983.5,995.375,1002.75,1013.13,996.5,995.125,987.25,982.375,972.125,979.125,990.375,1003.75,1015.88,1034.5,1023.63,1034.5,1015.63,996,975.02646281503,968.675446680366,962.88690711145,959.355770982579,962.48631578391,969.475239681285,977.743977027477,987.149495872455,995.13159681769,1007.61954150068,1007.11163835072,1002.48749701166,996.198706223432,983.644607247896,981.850307247151,984.359305116787,986.883556561568,996.029438400752,1007.54966570169,1018.4938071018,1036.02210079645,1029.52570464934,1036.02210079645,1025.0691733423,1006.70553196252
822.66,969.25,961.75,955.375,959,955.625,975.25,973.5,985.125,993.375,1005.25,1008.63,999.25,1001.13,992.25,987.5,990.375,989,1005.5,1009.13,1017.63,1043.13,1030.88,1043.13,1032.88,1015.25,974.6663174125,968.26385580651,962.321717615398,958.733417423576,961.725181753566,968.683810498082,976.96949656783,986.410898786421,994.498833630869,1007.16080003884,1006.77708375407,1002.02458860326,995.673669173298,982.914556754475,980.913105546235,983.351693741743,985.724827670559,994.710742060866,1006.15155824408,1017.36605737295,1035.53120124227,1028.92159318917,1035.53120124227,1024.66189061229,1006.32750980576
822.927,979.375,972.25,976.5,963.625,968.125,972.5,983.125,989.5,995.563,1014.13,1010.5,1011.25,1007.38,989.125,990.5,995.5,991.5,1003.63,1006.75,1022.75,1040.13,1036.63,1040.13,1031.75,1017.38,974.294091023085,967.834789041663,961.749135166551,958.109454545824,960.944644193668,967.869307280033,976.161742594686,985.633962608409,993.83248019555,1006.66187838998,1006.40693665233,1001.53637377888,995.124871782105,982.167074050839,979.966109563678,982.32534726863,984.53753017584,993.359697469373,1004.71333621155,1016.18369670989,1034.99600878721,1028.26955252986,1034.99600878721,1024.22282935371,1005.9217286589
823.194,987.125,967.313,972.375,968.25,972.625,976,981.5,994.125,997.75,1010.25,1015.63,1006,1011.13,991.5,987.875,983.375,989.5,999.5,1010.25,1027.88,1037.13,1028.38,1037.13,1028.5,1013.63,973.9086660696,967.385663546155,961.167350952811,957.482089304068,960.14329008095,967.030869454819,975.31974993941,984.817901146047,993.132136652712,1006.12243232239,1006.00002542185,1001.02209349979,994.551720882336,981.403277856723,979.009432608953,981.278901456275,983.321082050727,991.976389607719,1003.23569345866,1014.9492250116,1034.41665042889,1027.56769253576,1034.41665042889,1023.75204034293,1005.48727547052
823.46,970.625,962.375,968.625,956.875,963.375,968,981.375,998.125,999,1014.13,1003.75,1000.88,995.25,983.75,981,978.625,980,984.875,1006.63,1020.5,1035.13,1037.13,1035.13,1025.38,1007,973.510931922407,966.916451816647,960.577251740228,956.85286116011,959.323860298309,966.171981933559,974.446369046047,983.965454770239,992.400540147267,1005.54546328319,1005.55827123967,1000.48345466055,993.956503856438,980.626027345775,978.047699398929,980.215488230588,982.080420251727,990.566483134576,1001.72560813507,1013.66972321998,1033.79550338666,1026.81754117527,1033.79550338666,1023.25173373751,1005.02520527727
823.727,961.875,957.375,953.75,947.625,955.375,957.875,965.125,981.125,983.625,997.625,992.125,991.125,986.25,985.625,973.625,972.625,977.875,987.75,987,1008.5,1036.63,1014.38,1036.63,1018.38,997.375,973.097660203081,966.423193011811,959.974428850625,956.217173557712,958.481072396551,965.287367563541,973.53588506632,983.070898220814,991.632605373647,1004.92805701405,1005.07957574517,999.917209427264,993.335758731993,979.829124349965,977.075513000633,979.127245958144,980.807742367179,989.120157250699,1000.17385127762,1012.33851362545,1033.12870232642,1026.01349165417,1033.12870232642,1022.71917831431,1004.5327803403
823.994,977.875,964.5,963.25,965.5,957.25,969.5,972.5,983.5,996.75,1006.63,992.333,1001.63,987.75,986.625,981,975.125,979.5,995,1004.25,1017.25,1040.13,1040,1040.13,1030.75,1013.88,972.669222942764,965.907535437735,959.360777401696,955.577001305069,957.618635000067,964.38112080149,972.592225781792,982.138339594841,990.831644254722,1004.273279367,1004.56621477555,999.326485344167,992.692201119335,979.016094287856,976.097405693436,978.018202782507,979.509184558414,987.643298626772,998.588270306738,1010.96330403213,1032.41934833347,1025.15858068555,1032.41934833347,1022.15673831937,1004.01267119323
824.261,979.875,971.625,960.75,956.188,960.5,969.25,983.125,979.875,991.188,1011.88,992.542,1004.13,994.875,977.875,980.375,976,980.875,990.375,1009.88,1019,1044.5,1029.75,1044.5,1026.63,1002.75,972.22381826498,965.368829954355,958.735532572947,954.931635834022,956.737379497735,963.453839819123,971.615567701657,981.168312140606,989.998250126442,1003.5815507305,1004.01891442064,998.712493669814,992.025778114041,978.187262856427,975.113532670147,976.887593563958,978.185691950057,986.136502809933,996.970772765685,1009.54597794955,1031.66763584309,1024.2528766272,1031.66763584309,1021.5640370622,1003.46540893331
824.528,964,960.25,951,946.875,945.875,949,966.25,976.25,985.625,999.25,992.75,984.375,986.125,970.375,964.5,964.375,965.875,980.625,987.625,1001.75,1024.25,1019.63,1024.25,1012,985.625,971.759541255881,964.806668562592,958.097966341662,954.280203471771,955.838219031016,962.506226282003,970.606289918511,980.161184328185,989.132826702448,1002.85292969361,1003.43910436313,998.076638535723,991.336983272981,977.342988071721,974.124030758249,975.734944819913,976.838926169174,984.60067040845,995.323573842041,1008.088333591,1030.87393991538,1023.29655506443,1030.87393991538,1020.94137852026,1002.89137326617
824.794,969.875,965.375,950.5,950.75,954.125,967.25,957,982.875,987,990.625,998,995.375,976.875,971.5,969.625,969.875,972.375,983,989.375,994.5,1024.75,1010,1024.75,1017.13,992.75,971.276205766131,964.223274279057,957.449567115578,953.624113033835,954.924848681293,961.542406600161,969.56867110849,979.121104752575,988.239188926544,1002.08999176427,1002.8303776834,997.422286559019,990.629008962914,976.48740019156,973.132136812834,974.564179268366,975.475528444706,983.042379503454,993.654940444598,1006.59765983839,1030.04110326908,1022.29387998506,1030.04110326908,1020.29088381069,1002.29309280392
825.061,974.5,963.625,950.25,954.25,955.5,961.625,964.375,979.875,987.5,1007,1011,1004.5,991.5,975.125,972.625,972,975,987.25,994,1010.38,1031.38,1017.88,1031.38,1023,1002.88,970.768339003649,963.613586726101,956.784735002339,952.958027169179,953.990507670307,960.555333409294,968.49530268191,978.040412215306,987.310117549338,1001.28636673702,1002.18942603758,996.745530346238,989.89719607758,975.613709391871,972.130073439195,973.3656681253,974.08669087035,981.450563076038,991.953987856648,1005.06360420271,1029.16165278934,1021.23733406618,1029.16165278934,1019.60667942828,1001.66640890576
825.328,971.375,965.375,956.5,955.125,955.375,954.25,966.5,977.625,988,1005.75,1006,998.875,989.375,978.75,967.75,970.125,977.625,987.375,997.375,1010.38,1027,1019,1027,1013.25,1005.75,970.236400127745,962.980104807735,956.105523150527,952.28421886416,953.039142331007,959.548954850774,967.39094082538,976.923249076573,986.349233894799,1000.44481666033,1001.51930949038,996.049925542883,989.145047215501,974.725838893736,971.121429782576,972.144111006699,972.679271585872,979.832639182693,990.228566444987,1003.49353261495,1028.23841741196,1020.13185575902,1028.23841741196,1018.89066148994,1001.01430083851
825.595,959.625,952,949.75,944.875,942.5,958.25,956,971.125,981.375,993.75,987.125,982,978.375,965.375,961.625,965.25,965.875,959.125,981.75,996,1017.88,1008.75,1017.88,1009.13,979.625,969.679480242615,962.324233816617,955.41176674897,951.603393541475,952.071408242237,958.523652475583,966.256504313136,975.77023464569,985.357227438839,999.565779691175,1000.820779654,995.336709777412,988.373944175163,973.824374496581,970.106224607906,970.900294610367,971.255815790302,978.190383051928,988.48026901824,1001.88931766625,1027.27158505682,1018.9793849753,1027.27158505682,1018.14266273787,1000.33782619364
825.861,968.75,963.625,958.125,953,951.875,961.375,970.125,973.25,989.625,996.875,1009,998.625,996.25,977.75,967.875,975.625,979.375,976.25,992,1011.13,1029.38,1031.75,1029.38,1030.25,1013.88,969.098839843638,961.650064138347,954.706311873126,950.918757208487,951.091639725133,957.48330179687,965.097162913209,974.586303855426,984.338509552344,998.653018837398,1000.09696205129,994.60946233217,987.588224634392,972.912440618785,969.088662539115,969.640089320715,969.824076826963,976.531844908426,986.71742919245,1000.2580709815,1026.26510401588,1017.78573692387,1026.26510401588,1017.36476917622,999.639940017455
826.128,961.625,967.25,948.125,949.5,949.75,955.875,963.125,968.625,997.625,1006.38,1009.25,1002.38,985,975.5,971.875,967.875,967.375,976.875,984.25,1002.44,1025.06,1022,1025.06,1028.13,1001.63,968.489270136271,960.954029895601,953.983869336904,950.22492407428,950.093001542771,956.419514765687,963.904943663554,973.362830548936,983.28597076395,997.699950802602,999.341889439353,993.862899324839,986.782763485027,971.982824890007,968.062157049968,968.35540028752,968.375256001826,974.846212615655,984.927788147557,998.587733749766,1025.2118727571,1016.54298079331,1025.2118727571,1016.54976721527,998.915079767444
826.395,972.25,960.375,953.875,946,946.375,949.375,957.125,964,975.375,988.5,990.125,989.625,979.5,973.875,966.75,962.625,963.875,963.125,976.25,993.75,1020.75,1003.88,1020.75,1012.25,993.75,967.852112304187,960.240191823565,953.246782589093,949.523280970713,949.079457846127,955.335632917469,962.685289953439,972.104870208694,982.20452808961,996.710100461223,998.556962052494,993.099174310941,985.960771485957,971.03936246357,967.031688069769,967.052523570041,966.916510822969,973.141270255124,983.118737232035,996.88421962523,1024.11596752928,1015.25697555905,1024.11596752928,1015.69959378265,998.165312937826
826.661,958.5,962.25,942.75,939.25,940.5,952.375,960.375,966.75,985.5,986.5,1003.5,984.75,978.375,967.125,960.75,962.25,962.5,971.75,969.125,995.5,1019.5,1013.75,1019.5,1013.25,993.125,967.189031950595,959.511998553391,952.497444848568,948.814351278734,948.054854661538,954.235069051386,961.44385385534,970.818378276199,981.098926466867,995.686661374,997.743897414973,992.319623749428,985.125017662946,970.086217648052,966.001389729213,965.737470841508,965.454561960641,971.424438495235,981.297646986078,995.15256731644,1022.98151367006,1013.93357668542,1022.98151367006,1014.81634382955,997.392818940032
826.928,972,963.625,950,945.875,950.125,952.75,963.125,972.125,985.25,992.625,996.313,992.5,982.125,972.375,960.688,966,962.875,968.375,976.375,1001.13,1025.13,1012.38,1025.13,1011,1000,966.494165762953,958.763633208557,951.729702948499,948.090153345296,947.011679608931,953.1083030489,960.171903158549,969.49541178488,979.960116576771,994.620895874884,996.895023292016,991.516663533044,984.268318112826,969.115791403389,964.963343106739,964.401382227234,963.979178093985,969.683220076832,979.451670137031,993.376817060792,1021.79993073022,1012.56282807465,1021.79993073022,1013.89209891671,996.591108756465
827.195,962,957.375,947.125,946.875,946.375,951.75,961.125,967.125,971.875,997.375,989.125,980.625,980.75,975.75,960.625,962.875,959.75,968,971.5,986,1018.5,1011.63,1018.5,1006.88,989.625,965.769700793021,957.997476095433,950.945889527423,947.351045146591,945.954377078678,951.958741926803,958.874847248719,968.14295300773,978.791331648517,993.516240838866,996.01209941008,990.691880659833,983.392951412695,968.132278821745,963.920948943375,963.050858787269,962.496088110604,967.924686021598,977.588932474109,991.563049466297,1020.57582608714,1011.1497491576,1020.57582608714,1012.92894990048,995.762015955268
